year,name,firstname,lastname,position,heightfeet,heightinches,heightinchestotal,weight,arms,hands,fortyyd,twentyyd,tenyd,twentyss,threecone,vertical,broad,bench,round,college,pick,pickround,picktotal,wonderlic,nflgrade,Birth Place,Birthday,College,Experience,Number,Player Id,Position,Years Played
2014,Cameron Fleming,Cameron,Fleming,OT,6,5.0000,77.0000,323,0.0000,0.0000,5.2800,0.0000,0.0000,5.0000,8.2400,23.5000,97,26,5,Stanford,0,12,140,0,5.2,"Fort Hood , TX",9/3/1992,Stanford,4th season,71,cameronfleming/2543654,OT,
2014,David Fluellen,David,Fluellen,RB,5,11.0000,71.0000,224,0.0000,0.0000,4.7200,0.0000,0.0000,0.0000,6.9000,36.5000,120,0,0,Toledo,0,0,0,0,5.1,,1/29/1992,Toledo,1st season,,davidfluellen/2550289,RB,
2014,Dee Ford,Dee,Ford,DE,6,2.0000,74.0000,252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1,Auburn,0,23,23,0,5.4,"Odenville , AL",3/19/1991,Auburn,4th season,55,deeford/2543494,OLB,
2014,Khairi Fortt,Khairi,Fortt,ILB,6,2.0000,74.0000,248,0.0000,0.0000,4.7000,0.0000,0.0000,0.0000,0.0000,36.0000,120,30,4,California,0,30,126,0,5.2,"Washington , DC",3/24/1992,California,2 Seasons,,khairifortt/2543568,,2014 - 2015
2014,Bennie Fowler,Bennie,Fowler,WR,6,1.0000,73.0000,217,0.0000,0.0000,4.5200,0.0000,0.0000,4.1800,7.0600,36.0000,126,0,0,Michigan St.,0,0,0,0,5.0,"Royal Oak , MI",6/10/1991,Michigan State,3rd season,16,benniefowler/2550198,WR,
2014,Austin Franklin,Austin,Franklin,WR,5,11.0000,71.0000,189,0.0000,0.0000,4.5600,0.0000,0.0000,4.3300,7.0700,36.0000,124,7,0,New Mexico St.,0,0,0,0,5.1,,12/6/1992,New Mexico State,1 Season,,austinfranklin/2550429,,2014 - 2014
2014,Devonta Freeman,Devonta,Freeman,RB,5,8.0000,68.0000,206,0.0000,0.0000,4.5800,0.0000,0.0000,4.2600,7.1100,31.5000,118,0,4,Florida St.,0,7,103,0,5.6,"Baxley , GA",3/15/1992,Florida State,4th season,24,devontafreeman/2543583,RB,
2014,Kyle Fuller,Kyle,Fuller,CB,6,0.0000,72.0000,190,0.0000,0.0000,4.4900,0.0000,0.0000,4.1900,6.9000,38.5000,128,12,1,Virginia Tech,0,14,14,0,5.4,"Duncanville , TX",3/4/1994,Baylor,Rookie,,kylefuller/2558866,C,
2014,Kyle Fuller,Kyle,Fuller,CB,6,0.0000,72.0000,190,0.0000,0.0000,4.4900,0.0000,0.0000,4.1900,6.9000,38.5000,128,12,1,Virginia Tech,0,14,14,0,5.4,"Baltimore , MD",2/16/1992,Virginia Tech,4th season,23,kylefuller/2543681,CB,
2014,Zach Fulton,Zach,Fulton,OG,6,5.0000,77.0000,316,0.0000,0.0000,5.1600,0.0000,0.0000,5.1600,7.8700,24.5000,98,25,7,Tennessee,0,1,193,0,5.3,"Matteson , IL",9/23/1991,Tennessee,4th season,73,zachfulton/2543862,G,
2014,E.J. Gaines,E.J.,Gaines,CB,5,10.0000,70.0000,190,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,15,6,Missouri,0,28,188,0,5.3,"Lees Summit , MO",2/23/1992,Missouri,4th season,33,e.j.gaines/2543823,CB,
2014,Phillip Gaines,Phillip,Gaines,CB,6,0.0000,72.0000,193,0.0000,0.0000,4.3800,0.0000,0.0000,4.0400,6.6200,36.5000,122,11,3,Rice,0,23,87,0,4.5,"Concord , MA",4/4/1991,Rice,4th season,23,phillipgaines/2543851,CB,
2014,Jeremy Gallon,Jeremy,Gallon,WR,5,7.0000,67.0000,185,0.0000,0.0000,4.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0,15,8,Michigan,0,20,244,0,5.0,,2/9/1990,Michigan,1 Season,,jeremygallon/2543818,,2014 - 2014
2014,Jimmy Garoppolo,Jimmy,Garoppolo,QB,6,2.0000,74.0000,226,0.0000,0.0000,4.9700,0.0000,0.0000,4.2600,7.0400,30.5000,110,0,2,Eastern Illinois,0,30,62,0,5.4,"Franklin Park , IL",11/2/1991,Eastern Illinois,4th season,10,jimmygaroppolo/2543801,QB,
2014,James Gayle,James,Gayle,DE,6,4.0000,76.0000,259,0.0000,0.0000,4.7000,0.0000,0.0000,0.0000,7.1900,37.0000,122,26,0,Virginia Tech,0,0,0,0,5.3,"Los Angeles , CA",2/15/1991,Virginia Tech,1 Season,,jamesgayle/2550484,,2015 - 2015
2014,Crockett Gillmore,Crockett,Gillmore,TE,6,6.0000,78.0000,260,0.0000,0.0000,4.8900,0.0000,0.0000,4.4400,7.4200,33.5000,120,0,4,Colorado St.,0,3,99,0,5.0,"Amarillo , TX",11/16/1991,Colorado State,4th season,80,crockettgillmore/2543794,TE,
2014,Demetri Goodson,Demetri,Goodson,CB,5,11.0000,71.0000,194,0.0000,0.0000,4.5200,0.0000,0.0000,4.3400,6.8000,37.0000,123,11,7,Baylor,0,5,197,0,5.0,"Charleston , WV",6/11/1989,Baylor,4th season,39,demetrigoodson/2543557,CB,
2014,Ryan Grant,Ryan,Grant,WR,6,0.0000,72.0000,199,0.0000,0.0000,4.6400,0.0000,0.0000,4.1100,6.6800,35.5000,119,8,5,Tulane,0,14,142,0,5.1,"Beaumont , TX",12/19/1990,Tulane,4th season,14,ryangrant/2543759,WR,
2014,Xavier Grimble,Xavier,Grimble,TE,6,4.0000,76.0000,257,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.5000,113,0,0,USC,0,0,0,0,5.2,"Las Vegas , NV",9/22/1992,USC,2nd season,85,xaviergrimble/2550521,TE,
2014,Ryan Groy,Ryan,Groy,OG,6,5.0000,77.0000,316,0.0000,0.0000,5.1900,0.0000,0.0000,4.4700,7.4900,26.5000,108,26,0,Wisconsin,0,0,0,0,5.2,"Charlotte , NC",9/30/1990,Wisconsin,4th season,72,ryangroy/2550569,C,
2014,Ra'Shede Hageman,Ra'Shede,Hageman,DT,6,6.0000,78.0000,310,0.0000,0.0000,5.0200,0.0000,0.0000,0.0000,7.8700,35.5000,114,32,2,Minnesota,0,5,37,0,6.1,"Lansing , MI",8/8/1990,Minnesota,4th season,77,ra'shedehageman/2543478,DT,
2014,Andre Hal,Andre,Hal,CB,5,10.0000,70.0000,188,0.0000,0.0000,4.5000,0.0000,0.0000,4.2700,7.1400,35.5000,119,15,7,Vanderbilt,0,24,216,0,5.2,"Leesville , AL",5/30/1992,Vanderbilt,4th season,29,andrehal/2543874,FS,
2014,Jon Halapio,Jon,Halapio,OG,6,3.0000,75.0000,323,0.0000,0.0000,5.3400,0.0000,0.0000,4.8300,8.2600,21.5000,100,0,6,Florida,0,19,179,0,5.0,,6/23/1991,Florida,1st season,,jonhalapio/2543708,G,
2014,Victor Hampton,Victor,Hampton,CB,5,9.0000,69.0000,197,0.0000,0.0000,4.6900,0.0000,0.0000,4.2000,7.0100,33.5000,118,20,0,South Carolina,0,0,0,0,5.3,"Charlotte , NC",3/12/1992,South Carolina,1 Season,,victorhampton/2550836,,2014 - 2014
2014,Jonotthan Harrison,Jonotthan,Harrison,C,6,3.0000,75.0000,304,0.0000,0.0000,5.1500,0.0000,0.0000,4.8600,7.9700,27.0000,113,27,0,Florida,0,0,0,0,5.2,,8/25/1991,Florida,4th season,,jonotthanharrison/2550205,C,
2014,Taylor Hart,Taylor,Hart,DE,6,6.0000,78.0000,281,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,21,5,Oregon,0,13,141,0,5.3,"Beaverton , OR",2/22/1991,Oregon,4th season,77,taylorhart/2543747,DE,
2014,Matt Hazel,Matt,Hazel,WR,6,1.0000,73.0000,198,0.0000,0.0000,4.5000,0.0000,0.0000,4.2000,7.0800,36.5000,118,15,6,Coastal Carolina,0,30,190,0,5.2,,1/23/1992,Coastal Carolina,2nd season,,matthazel/2543792,WR,
2014,Seantrel Henderson,Seantrel,Henderson,OT,6,7.0000,79.0000,331,0.0000,0.0000,5.0400,0.0000,0.0000,4.7700,8.1500,24.0000,95,0,8,Miami,0,13,237,0,5.6,"Minneapolis , MN",1/21/1992,Miami (Fla.),4th season,66,seantrelhenderson/2543730,T,
2014,Ryan Hewitt,Ryan,Hewitt,FB,6,4.0000,76.0000,246,0.0000,0.0000,4.8700,0.0000,0.0000,4.3500,7.0400,33.0000,109,0,0,Stanford,0,0,0,0,5.0,"Denver , CO",1/24/1991,Stanford,4th season,89,ryanhewitt/2550206,TE,
2014,Jeremy Hill,Jeremy,Hill,RB,6,1.0000,73.0000,233,0.0000,0.0000,4.6600,0.0000,0.0000,0.0000,0.0000,29.0000,113,20,2,LSU,0,23,55,0,5.8,"Baton Rouge , LA",10/20/1992,LSU,4th season,32,jeremyhill/2543603,RB,
2014,Anthony Hitchens,Anthony,Hitchens,OLB,6,0.0000,72.0000,240,0.0000,0.0000,4.7400,0.0000,0.0000,4.4500,7.1500,31.5000,116,23,4,Iowa,0,23,119,0,5.0,"Lorain , OH",6/10/1992,Iowa,4th season,59,anthonyhitchens/2543592,MLB,
2014,Josh Huff,Josh,Huff,WR,5,11.0000,71.0000,206,0.0000,0.0000,4.5100,0.0000,0.0000,0.0000,0.0000,35.5000,116,14,3,Oregon,0,22,86,0,5.3,"Port Aransas , TX",10/14/1991,Oregon,4th season,15,joshhuff/2543746,WR,
2014,Marqueston Huff,Marqueston,Huff,FS,5,11.0000,71.0000,196,0.0000,0.0000,4.4900,0.0000,0.0000,4.1900,7.2600,35.5000,118,15,4,Wyoming,0,26,122,0,5.7,"Salinas , CA",4/6/1992,Wyoming,4th season,,marquestonhuff/2543776,DB,
2014,Allen Hurns,Allen,Hurns,WR,6,1.0000,73.0000,198,0.0000,0.0000,4.5500,0.0000,0.0000,4.5000,7.2300,31.0000,120,14,0,Miami,0,0,0,0,5.1,"Miami , FL",11/12/1991,Miami (Fla.),4th season,88,allenhurns/2550353,WR,
2014,James Hurst,James,Hurst,OT,6,5.0000,77.0000,296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,North Carolina,0,0,0,0,5.4,"Danville , IN",12/17/1991,North Carolina,4th season,74,jameshurst/2550210,T,
2014,Carlos Hyde,Carlos,Hyde,RB,6,0.0000,72.0000,230,0.0000,0.0000,4.6600,0.0000,0.0000,0.0000,0.0000,34.5000,114,19,2,Ohio St.,0,25,57,0,6.2,"Cincinnati , OH",9/20/1990,Ohio State,4th season,28,carloshyde/2543743,RB,
2014,Kerry Hyder,Kerry,Hyder,DT,6,2.0000,74.0000,290,0.0000,0.0000,5.1000,0.0000,0.0000,0.0000,7.2300,29.5000,108,20,0,Texas Tech,0,0,0,0,4.9,"Austin , TX",5/2/1991,Texas Tech,2nd season,61,kerryhyder/2550433,DE,
2014,Gabe Ikard,Gabe,Ikard,C,6,4.0000,76.0000,304,0.0000,0.0000,5.1300,0.0000,0.0000,4.3700,7.3000,26.0000,103,22,0,Oklahoma,0,0,0,0,5.2,"Nichols Hills , OK",9/26/1990,Oklahoma,4th season,60,gabeikard/2550487,C,
2014,Andrew Jackson,Andrew,Jackson,ILB,6,1.0000,73.0000,254,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,7,Western Kentucky,0,11,203,0,5.2,,10/18/1988,Fresno State,2 Seasons,,andrewjackson/2508136,,2011 - 2012
2014,Andrew Jackson,Andrew,Jackson,ILB,6,1.0000,73.0000,254,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,7,Western Kentucky,0,11,203,0,5.2,"Los Angeles , CA",5/6/1964,Iowa State,1 Season,,andrewjackson/2517225,,1987 - 1987
2014,Andrew Jackson,Andrew,Jackson,ILB,6,1.0000,73.0000,254,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,7,Western Kentucky,0,11,203,0,5.2,"Lakeland , FL",3/16/1992,Western Kentucky,1 Season,,andrewjackson/2550153,,2014 - 2014
2014,Gabe Jackson,Gabe,Jackson,OG,6,3.0000,75.0000,336,0.0000,0.0000,5.5100,0.0000,0.0000,4.7800,8.2500,29.0000,108,30,3,Mississippi St.,0,17,81,0,6.0,"Liberty , MS",7/12/1991,Mississippi State,4th season,66,gabejackson/2543733,G,
2014,Ja'Wuan James,Ja'Wuan,James,OT,6,6.0000,78.0000,311,0.0000,0.0000,5.3400,0.0000,0.0000,4.5600,7.4200,29.0000,103,22,1,Tennessee,0,19,19,0,5.6,"Atlanta , GA",6/3/1992,Tennessee,4th season,70,ja'wuanjames/2543755,T,
2014,Kendall James,Kendall,James,CB,5,10.0000,70.0000,180,0.0000,0.0000,4.4400,0.0000,0.0000,4.1900,6.8100,39.0000,0,9,6,Maine,0,24,184,0,5.3,,6/29/1991,Maine,1 Season,,kendalljames/2543607,,2014 - 2015
2014,Jeff Janis,Jeff,Janis,WR,6,3.0000,75.0000,219,0.0000,0.0000,4.4200,0.0000,0.0000,3.9800,6.6400,37.5000,123,20,8,Saginaw Valley St.,0,12,236,0,5.3,"Oscoda , MI",6/24/1991,Saginaw Valley State,4th season,83,jeffjanis/2543750,WR,
2014,Stanley Jean-Baptiste,Stanley,Jean-Baptiste,CB,6,3.0000,75.0000,218,0.0000,0.0000,4.6100,0.0000,0.0000,4.3300,0.0000,41.5000,128,13,2,Nebraska,0,26,58,0,5.3,"Miami , FL",4/12/1990,Nebraska,4th season,,stanleyjean-baptiste/2543736,CB,
2014,Jackson Jeffcoat,Jackson,Jeffcoat,DE,6,3.0000,75.0000,247,0.0000,0.0000,4.6300,0.0000,0.0000,0.0000,6.9700,36.0000,123,18,0,Texas,0,0,0,0,5.2,"Dallas , TX",12/26/1990,Texas,2 Seasons,,jacksonjeffcoat/2550299,,2014 - 2015
2014,Timmy Jernigan,Timmy,Jernigan,NT,6,2.0000,74.0000,299,0.0000,0.0000,5.0600,0.0000,0.0000,0.0000,0.0000,29.5000,102,27,2,Florida St.,0,16,48,0,5.6,"Lake City , FL",9/24/1992,Florida State,4th season,,timmyjernigan/2543461,DT,
2014,Anthony Johnson,Anthony,Johnson,DT,6,2.0000,74.0000,308,0.0000,0.0000,5.2400,0.0000,0.0000,0.0000,7.9300,24.5000,102,20,0,LSU,0,0,0,0,5.6,"Indianapolis , IN",10/25/1967,Notre Dame,11 Seasons,,anthonyjohnson/2501409,,1990 - 2000
2014,Anthony Johnson,Anthony,Johnson,DT,6,2.0000,74.0000,308,0.0000,0.0000,5.2400,0.0000,0.0000,0.0000,7.9300,24.5000,102,20,0,LSU,0,0,0,0,5.6,"Baton Rouge , LA",1/24/1993,LSU,3rd season,75,anthonyjohnson/2550489,DT,
2014,Dontae Johnson,Dontae,Johnson,CB,6,2.0000,74.0000,200,0.0000,0.0000,4.4500,0.0000,0.0000,4.2400,6.8200,38.5000,124,12,5,N.C. State,0,1,129,0,5.3,"Plainfield , NJ",12/1/1991,North Carolina State,4th season,36,dontaejohnson/2543739,CB,
2014,Storm Johnson,Storm,Johnson,RB,6,0.0000,72.0000,209,0.0000,0.0000,4.6000,0.0000,0.0000,0.0000,0.0000,35.5000,118,16,7,Central Florida,0,30,222,0,5.3,"Lithonia , GA",7/10/1992,Central Florida,2nd season,,stormjohnson/2543570,RB,
2014,Wesley Johnson,Wesley,Johnson,OT,6,5.0000,77.0000,297,0.0000,0.0000,5.1100,0.0000,0.0000,4.6400,7.4000,29.0000,111,26,6,Vanderbilt,0,13,173,0,5.2,"Arlington , VA",1/9/1991,Vanderbilt,4th season,76,wesleyjohnson/2543763,C,
2014,Christian Jones,Christian,Jones,ILB,6,3.0000,75.0000,240,0.0000,0.0000,4.7400,0.0000,0.0000,0.0000,0.0000,33.5000,115,0,0,Florida St.,0,0,0,0,5.3,"Orlando , FL",2/18/1991,Florida State,4th season,52,christianjones/2550572,LB,
2014,DaQuan Jones,DaQuan,Jones,DT,6,4.0000,76.0000,322,0.0000,0.0000,5.3500,0.0000,0.0000,0.0000,7.7300,27.5000,101,25,4,Penn St.,0,16,112,0,5.6,"Johnson City , NY",12/27/1991,Penn State,4th season,90,daquanjones/2543504,DE,
2014,Lamarcus Joyner,Lamarcus,Joyner,CB,5,8.0000,68.0000,184,0.0000,0.0000,4.5500,0.0000,0.0000,4.4000,7.2600,37.5000,124,14,2,Florida St.,0,9,41,0,5.2,"Miami , FL",11/27/1990,Florida State,4th season,20,lamarcusjoyner/2543492,CB,
2014,Devon Kennard,Devon,Kennard,OLB,6,3.0000,75.0000,249,0.0000,0.0000,4.7000,0.0000,0.0000,4.3200,7.2500,30.0000,113,23,6,USC,0,14,174,0,5.1,"Tempe , AZ",6/24/1991,USC,4th season,59,devonkennard/2543869,OLB,
2014,Christian Kirksey,Christian,Kirksey,OLB,6,2.0000,74.0000,233,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.0000,122,16,3,Iowa,0,7,71,0,5.2,"St. Louis , MO",8/31/1992,Iowa,4th season,58,christiankirksey/2543720,ILB,
2014,Kenny Ladler,Kenny,Ladler,FS,6,0.0000,72.0000,207,0.0000,0.0000,4.7000,0.0000,0.0000,0.0000,0.0000,36.5000,127,24,0,Vanderbilt,0,0,0,0,5.0,"Lithonia , GA",6/23/1992,Vanderbilt,2 Seasons,,kennyladler/2550365,,2014 - 2015
2014,Jarvis Landry,Jarvis,Landry,WR,5,11.0000,71.0000,205,0.0000,0.0000,4.7700,0.0000,0.0000,0.0000,0.0000,28.5000,110,12,2,LSU,0,31,63,0,5.6,"Metaire , LA",11/28/1992,LSU,4th season,14,jarvislandry/2543488,WR,
2014,Tyler Larsen,Tyler,Larsen,C,6,4.0000,76.0000,313,0.0000,0.0000,0.0000,0.0000,0.0000,4.7000,8.2200,23.5000,102,36,0,Utah St.,0,0,0,0,5.2,"Salt Lake City , UT",7/8/1991,Utah,2nd season,69,tylerlarsen/2550493,C,
2014,Cody Latimer,Cody,Latimer,WR,6,2.0000,74.0000,215,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,23,2,Indiana,0,24,56,0,5.2,"Dayton , OH",10/10/1992,Indiana,4th season,14,codylatimer/2543590,WR,
2014,Demarcus Lawrence,Demarcus,Lawrence,DE,6,3.0000,75.0000,251,0.0000,0.0000,4.8000,0.0000,0.0000,0.0000,7.4600,34.5000,113,20,2,Boise St.,0,2,34,0,6.1,"New Ellington , SC",4/28/1992,Boise State,4th season,90,demarcuslawrence/2543490,DE,
2014,Nevin Lawson,Nevin,Lawson,CB,5,9.0000,69.0000,190,0.0000,0.0000,4.4800,0.0000,0.0000,4.4000,7.1200,33.0000,120,16,5,Utah St.,0,5,133,0,4.8,Kingston Jamaica,4/23/1991,Utah State,4th season,24,nevinlawson/2543872,CB,
2014,Marqise Lee,Marqise,Lee,WR,6,0.0000,72.0000,192,0.0000,0.0000,4.5200,0.0000,0.0000,4.0100,0.0000,38.0000,127,0,2,USC,0,7,39,0,6.2,"Long Beach , CA",11/25/1991,USC,4th season,11,marqiselee/2543475,WR,
2014,Richie Leone,Richie,Leone,P,6,3.0000,75.0000,211,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,Houston,0,0,0,0,5.0,,3/10/1992,Houston,Rookie,,richieleone/2550218,P,
2014,Taylor Lewan,Taylor,Lewan,OT,6,7.0000,79.0000,309,0.0000,0.0000,4.8700,0.0000,0.0000,4.4900,7.3900,30.5000,117,29,1,Michigan,0,11,11,0,6.2,"Scottsdale , AZ",7/22/1991,Michigan,4th season,77,taylorlewan/2550132,T,
2014,Isaiah Lewis,Isaiah,Lewis,SS,5,10.0000,70.0000,211,0.0000,0.0000,4.6000,0.0000,0.0000,4.4700,7.0500,36.5000,122,15,0,Michigan St.,0,0,0,0,5.2,,10/30/1991,Michigan State,2 Seasons,,isaiahlewis/2550219,,2014 - 2015
2014,Brandon Linder,Brandon,Linder,OG,6,6.0000,78.0000,311,0.0000,0.0000,5.3500,0.0000,0.0000,0.0000,0.0000,26.5000,100,30,3,Miami,0,29,93,0,5.3,"Southwest Ranches , FL",1/25/1992,Miami (Fla.),4th season,65,brandonlinder/2543729,C,
2014,Corey Linsley,Corey,Linsley,C,6,3.0000,75.0000,296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.0000,0,36,6,Ohio St.,0,1,161,0,5.1,"Youngstown , OH",7/27/1991,Ohio State,4th season,63,coreylinsley/2543631,C,
2014,Boseko Lokombo,Boseko,Lokombo,OLB,6,2.0000,74.0000,225,0.0000,0.0000,4.6600,0.0000,0.0000,4.3000,7.1500,0.0000,122,0,0,Oregon,0,0,0,0,5.1,Kinshasa Zaire,10/15/1990,Oregon,Rookie,,bosekolokombo/2558309,LB,
2014,Spencer Long,Spencer,Long,OG,6,5.0000,77.0000,320,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,3,Nebraska,0,14,78,0,5.3,"Omaha , NE",11/8/1990,Nebraska,4th season,61,spencerlong/2550140,C,
2014,Marcus Lucas,Marcus,Lucas,WR,6,4.0000,76.0000,218,0.0000,0.0000,4.6000,0.0000,0.0000,4.2500,7.0700,36.0000,124,20,0,Missouri,0,0,0,0,5.1,,3/1/1992,Missouri,1st season,,marcuslucas/2550581,TE,
2014,Khalil Mack,Khalil,Mack,OLB,6,3.0000,75.0000,251,0.0000,0.0000,4.6500,0.0000,0.0000,4.1800,7.0800,40.0000,128,23,1,Buffalo,0,5,5,0,6.7,"Fort Pierce , FL",2/22/1991,Buffalo,4th season,52,khalilmack/2543463,DE,
2014,Cody Mandell,Cody,Mandell,P,6,2.0000,74.0000,216,0.0000,0.0000,4.8900,0.0000,0.0000,0.0000,0.0000,27.0000,0,0,0,Alabama,0,0,0,0,5.1,,4/7/1992,Alabama,1 Season,,codymandell/2550372,,2014 - 2014
2014,Eathyn Manumaleuna,Eathyn,Manumaleuna,DE,6,2.0000,74.0000,296,0.0000,0.0000,5.1600,0.0000,0.0000,0.0000,7.7800,28.0000,101,29,0,BYU,0,0,0,0,5.2,,1/18/1989,Brigham Young,1 Season,,eathynmanumaleuna/2550303,,2014 - 2014
2014,Johnny Manziel,Johnny,Manziel,QB,6,0.0000,72.0000,207,0.0000,0.0000,4.6800,0.0000,0.0000,4.0300,6.7500,31.5000,113,0,1,Texas A&M,0,22,22,0,5.9,"Tyler , TX",12/6/1992,Texas A&M,2 Seasons,,johnnymanziel/2543462,,2014 - 2015
2014,Cassius Marsh,Cassius,Marsh,DE,6,4.0000,76.0000,252,0.0000,0.0000,4.8900,0.0000,0.0000,0.0000,7.0800,32.0000,108,14,4,UCLA,0,12,108,0,5.4,"Mission Hills , CA",7/7/1992,UCLA,4th season,91,cassiusmarsh/2543868,OLB,
2014,Kareem Martin,Kareem,Martin,DE,6,6.0000,78.0000,272,0.0000,0.0000,4.7200,0.0000,0.0000,0.0000,7.2000,35.5000,129,22,3,North Carolina,0,20,84,0,5.3,"Roanoke Rapids , NC",2/19/1992,North Carolina,4th season,96,kareemmartin/2543738,LB,
2014,Marcus Martin,Marcus,Martin,C,6,3.0000,75.0000,320,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,23,3,USC,0,6,70,0,5.5,"Los Angeles , CA",11/29/1993,USC,4th season,,marcusmartin/2543670,C,
2014,Zack Martin,Zack,Martin,OT,6,4.0000,76.0000,308,0.0000,0.0000,0.0000,0.0000,0.0000,4.5900,7.6500,28.0000,106,29,1,Notre Dame,0,16,16,0,6.0,"Indianapolis , IN",11/20/1990,Notre Dame,4th season,70,zackmartin/2543480,G,
2014,Jeff Mathews,Jeff,Mathews,QB,6,4.0000,76.0000,223,0.0000,0.0000,5.2600,0.0000,0.0000,4.3600,7.1400,25.5000,105,0,0,Cornell,0,0,0,0,5.2,,8/25/1991,Cornell,1 Season,,jeffmathews/2550224,,2014 - 2014
2014,Jordan Matthews,Jordan,Matthews,WR,6,3.0000,75.0000,212,0.0000,0.0000,4.4600,0.0000,0.0000,4.1800,6.9500,35.5000,120,21,2,Vanderbilt,0,10,42,0,5.6,"Huntsville , AL",7/16/1992,Vanderbilt,4th season,81,jordanmatthews/2543500,WR,
2014,Josh Mauro,Josh,Mauro,DE,6,6.0000,78.0000,271,0.0000,0.0000,5.2100,0.0000,0.0000,0.0000,7.4300,32.0000,116,21,0,Stanford,0,0,0,0,5.2,St. Albans England,2/17/1991,Stanford,4th season,97,joshmauro/2550437,DE,
2014,AJ McCarron,AJ,McCarron,QB,6,3.0000,75.0000,220,0.0000,0.0000,4.9400,0.0000,0.0000,4.3400,7.1800,28.0000,99,0,6,Alabama,0,4,164,0,5.6,"Mobile , AL",9/13/1990,Alabama,3rd season,5,ajmccarron/2543497,QB,
2014,Dexter McDougle,Dexter,McDougle,CB,5,10.0000,70.0000,196,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,3,Maryland,0,16,80,0,5.1,"Waynesboro , MS",4/8/1991,Maryland,4th season,,dextermcdougle/2543608,CB,
2014,Keith McGill,Keith,McGill,CB,6,3.0000,75.0000,211,0.0000,0.0000,4.5100,0.0000,0.0000,4.1800,7.2900,39.0000,129,0,4,Utah,0,20,116,0,5.4,"La Mirada , CA",3/9/1989,Utah,4th season,39,keithmcgill/2543762,SS,
2014,Jerick McKinnon,Jerick,McKinnon,RB,5,9.0000,69.0000,209,0.0000,0.0000,4.4100,0.0000,0.0000,4.1200,6.8300,40.5000,132,32,3,Georgia Southern,0,32,96,0,5.2,"Atlanta , GA",5/3/1992,Georgia Southern,4th season,21,jerickmckinnon/2543715,RB,
2014,Jack Mewhort,Jack,Mewhort,OT,6,6.0000,78.0000,309,0.0000,0.0000,5.3700,0.0000,0.0000,4.6400,7.7900,26.0000,101,28,2,Ohio St.,0,27,59,0,5.6,"Toledo , OH",8/30/1991,Ohio State,4th season,75,jackmewhort/2543744,OG,
2014,Terrance Mitchell,Terrance,Mitchell,CB,5,11.0000,71.0000,192,0.0000,0.0000,4.6300,0.0000,0.0000,4.0000,6.5700,34.0000,117,0,8,Oregon,0,30,254,0,5.2,"Sacramento , CA",5/17/1992,Oregon,4th season,,terrancemitchell/2543637,DB,
2014,Donte Moncrief,Donte,Moncrief,WR,6,2.0000,74.0000,221,0.0000,0.0000,4.4000,0.0000,0.0000,4.3000,7.0200,39.5000,132,13,3,Mississippi,0,26,90,0,5.8,"Raleigh , MS",8/6/1993,Mississippi,4th season,10,dontemoncrief/2543614,WR,
2014,Zach Moore,Zach,Moore,DE,6,5.0000,77.0000,269,0.0000,0.0000,4.8400,0.0000,0.0000,0.0000,7.4100,33.5000,123,23,7,Concordia (MN),0,6,198,0,5.3,"Chicago , IL",9/5/1990,Concordia-St. Paul,3rd season,,zachmoore/2543796,DE,
2014,Stephen Morris,Stephen,Morris,QB,6,2.0000,74.0000,213,0.0000,0.0000,4.6300,0.0000,0.0000,4.4900,7.3600,30.0000,111,0,0,Miami,0,0,0,0,5.3,,8/27/1992,Miami (Fla.),1st season,,stephenmorris/2550376,QB,
2014,Morgan Moses,Morgan,Moses,OT,6,6.0000,78.0000,314,0.0000,0.0000,5.3500,0.0000,0.0000,4.9500,7.9300,21.5000,106,0,3,Virginia,0,2,66,0,5.3,"Richmond , VA",3/3/1991,Virginia,4th season,76,morganmoses/2543489,T,
2014,C.J. Mosley,C.J.,Mosley,ILB,6,2.0000,74.0000,234,0.0000,0.0000,0.0000,0.0000,0.0000,4.4000,7.3000,35.0000,118,0,1,Alabama,0,17,17,0,6.5,"Mobile , AL",6/19/1992,Alabama,4th season,57,c.j.mosley/2543464,ILB,
